Entry_Time,Entry,Entry_Price,TP,SL,Exit_Time,Exit_Price,Outcome,Duration,Profit,Profit_$,MFE_points,MAE_points,break_oposite,break_D_oposite
2025-02-28 15:56:00+01:00,Long,5927.75,5941.0,5910.9,2025-02-28 16:01:00+01:00,5941.0,TP,0 days 00:05:00,13.25,662.5,9.75,4.25,False,False
2025-02-28 16:25:00+01:00,Short,5953.25,5941.0,5971.1,2025-02-28 17:17:00+01:00,5941.0,TP,0 days 00:52:00,12.25,612.5,6.75,13.25,True,True
2025-03-03 15:39:00+01:00,Long,6032.25,6038.75,6021.25,2025-03-03 15:46:00+01:00,6021.25,SL,0 days 00:07:00,-11.0,-550.0,1.0,10.25,True,True
2025-03-03 15:46:00+01:00,Long,6024.0,6038.75,6021.25,2025-03-03 15:50:00+01:00,6021.25,SL,0 days 00:04:00,-2.75,-137.5,8.75,0.75,True,True
2025-03-03 15:50:00+01:00,Long,6018.5,6038.75,6021.25,2025-03-03 15:51:00+01:00,6021.25,SL,0 days 00:01:00,2.75,137.5,0.0,0.0,True,True
2025-03-03 16:01:00+01:00,Long,5994.25,6038.75,6021.25,2025-03-03 16:02:00+01:00,6021.25,SL,0 days 00:01:00,27.0,1350.0,0.0,0.0,True,True
2025-03-03 16:30:00+01:00,Long,6016.25,6038.75,6021.25,2025-03-03 16:31:00+01:00,6021.25,SL,0 days 00:01:00,5.0,250.0,0.0,0.0,True,True
2025-03-04 16:00:00+01:00,Long,5831.25,5876.125,5842.875,2025-03-04 16:01:00+01:00,5842.875,SL,0 days 00:01:00,11.625,581.25,0.0,0.0,False,False
2025-03-04 16:13:00+01:00,Long,5823.5,5876.125,5842.875,2025-03-04 16:14:00+01:00,5842.875,SL,0 days 00:01:00,19.375,968.75,0.0,0.0,False,False
2025-03-05 16:01:00+01:00,Short,5860.75,5841.75,5871.15,2025-03-05 16:19:00+01:00,5841.75,TP,0 days 00:18:00,19.0,950.0,18.5,8.5,True,True
2025-03-06 16:01:00+01:00,Long,5821.25,5833.0,5805.0,2025-03-06 16:04:00+01:00,5833.0,TP,0 days 00:03:00,11.75,587.5,5.25,2.5,False,False
2025-03-06 16:16:00+01:00,Short,5848.75,5833.0,5861.0,2025-03-06 16:39:00+01:00,5861.0,SL,0 days 00:23:00,-12.25,-612.5,7.75,11.75,True,True
2025-03-06 16:19:00+01:00,Short,5847.25,5833.0,5861.0,2025-03-06 16:39:00+01:00,5861.0,SL,0 days 00:20:00,-13.75,-687.5,6.25,13.25,True,True
2025-03-06 16:23:00+01:00,Short,5858.0,5833.0,5861.0,2025-03-06 16:39:00+01:00,5861.0,SL,0 days 00:16:00,-3.0,-150.0,17.0,2.5,True,True
2025-03-10 15:44:00+01:00,Long,5716.0,5741.5,5679.9,2025-03-10 18:12:00+01:00,5679.9,SL,0 days 02:28:00,-36.10000000000037,-1805.0000000000184,18.25,33.25,False,False
2025-03-10 16:01:00+01:00,Long,5711.0,5741.5,5679.9,2025-03-10 18:12:00+01:00,5679.9,SL,0 days 02:11:00,-31.100000000000364,-1555.0000000000182,23.25,28.25,False,False
2025-03-10 16:23:00+01:00,Long,5715.0,5741.5,5679.9,2025-03-10 18:12:00+01:00,5679.9,SL,0 days 01:49:00,-35.100000000000364,-1755.0000000000182,19.25,32.25,False,False
2025-03-11 15:44:00+01:00,Long,5619.5,5655.625,5564.975,2025-03-11 16:13:00+01:00,5655.625,TP,0 days 00:29:00,36.125,1806.25,30.5,11.0,False,False
2025-03-12 15:41:00+01:00,Long,5634.5,5671.125,5597.975,2025-03-12 17:15:00+01:00,5671.125,TP,0 days 01:34:00,36.625,1831.25,34.75,32.0,False,False
2025-03-12 15:46:00+01:00,Long,5633.0,5671.125,5597.975,2025-03-12 17:15:00+01:00,5671.125,TP,0 days 01:29:00,38.125,1906.25,36.25,30.5,False,False
2025-03-12 15:54:00+01:00,Long,5633.5,5671.125,5597.975,2025-03-12 17:15:00+01:00,5671.125,TP,0 days 01:21:00,37.625,1881.25,35.75,31.0,False,False
2025-03-12 16:09:00+01:00,Long,5608.0,5671.125,5597.975,2025-03-12 17:15:00+01:00,5671.125,TP,0 days 01:06:00,63.125,3156.25,61.25,1.25,False,False
2025-03-12 16:18:00+01:00,Long,5621.25,5671.125,5597.975,2025-03-12 17:15:00+01:00,5671.125,TP,0 days 00:57:00,49.875,2493.75,48.0,5.5,False,False
2025-03-12 16:25:00+01:00,Long,5629.25,5671.125,5597.975,2025-03-12 17:15:00+01:00,5671.125,TP,0 days 00:50:00,41.875,2093.75,40.0,2.25,False,False
2025-03-14 16:00:00+01:00,Short,5666.0,5638.125,5699.375,2025-03-14 20:57:00+01:00,5699.375,SL,0 days 04:57:00,-33.375,-1668.75,3.5,32.75,False,True
2025-03-14 16:10:00+01:00,Short,5664.25,5638.125,5699.375,2025-03-14 20:57:00+01:00,5699.375,SL,0 days 04:47:00,-35.125,-1756.25,1.75,34.5,False,True
2025-03-14 16:17:00+01:00,Short,5670.5,5638.125,5699.375,2025-03-14 20:57:00+01:00,5699.375,SL,0 days 04:40:00,-28.875,-1443.75,7.25,28.25,False,True
2025-03-18 16:07:00+01:00,Long,5655.25,5686.5,5617.2,2025-03-18 23:59:00+01:00,5670.75,close_at_end,0 days 07:52:00,15.5,775.0,27.25,4.5,False,False
2025-03-18 16:30:00+01:00,Long,5660.0,5686.5,5617.2,2025-03-18 23:59:00+01:00,5670.75,close_at_end,0 days 07:29:00,10.75,537.5,22.5,9.25,False,False
2025-03-20 15:43:00+01:00,Short,5761.75,5722.25,5827.95,2025-03-20 17:29:00+01:00,5722.25,TP,0 days 01:46:00,39.5,1975.0,35.5,3.5,False,False
2025-03-21 15:56:00+01:00,Short,5677.75,5664.5,5698.8,2025-03-21 16:43:00+01:00,5664.5,TP,0 days 00:47:00,13.25,662.5,12.25,13.25,False,True
2025-03-21 15:57:00+01:00,Short,5683.5,5664.5,5698.8,2025-03-21 16:43:00+01:00,5664.5,TP,0 days 00:46:00,19.0,950.0,18.0,7.5,False,True
2025-03-21 16:01:00+01:00,Short,5689.0,5664.5,5698.8,2025-03-21 16:43:00+01:00,5664.5,TP,0 days 00:42:00,24.5,1225.0,23.5,2.0,False,True
2025-03-21 16:14:00+01:00,Short,5680.25,5664.5,5698.8,2025-03-21 16:43:00+01:00,5664.5,TP,0 days 00:29:00,15.75,787.5,14.75,0.5,False,True
2025-03-24 15:56:00+01:00,Short,5810.25,5792.0,5836.8,2025-03-24 23:59:00+01:00,5810.0,close_at_end,0 days 08:03:00,0.25,12.5,15.25,15.25,False,False
2025-03-24 16:07:00+01:00,Short,5812.75,5792.0,5836.8,2025-03-24 23:59:00+01:00,5810.0,close_at_end,0 days 07:52:00,2.75,137.5,17.75,12.75,False,False
2025-03-24 16:11:00+01:00,Short,5812.75,5792.0,5836.8,2025-03-24 23:59:00+01:00,5810.0,close_at_end,0 days 07:48:00,2.75,137.5,17.75,12.75,False,False
2025-03-25 16:13:00+01:00,Short,5831.75,5821.625,5847.875,2025-03-25 16:54:00+01:00,5821.625,TP,0 days 00:41:00,10.125,506.25,10.0,1.25,False,True
2025-03-25 16:26:00+01:00,Short,5832.75,5821.625,5847.875,2025-03-25 16:54:00+01:00,5821.625,TP,0 days 00:28:00,11.125,556.25,11.0,0.0,False,True
2025-03-26 16:29:00+01:00,Long,5793.25,5815.75,5763.25,2025-03-26 18:18:00+01:00,5763.25,SL,0 days 01:49:00,-30.0,-1500.0,6.5,29.25,False,False
2025-03-27 15:39:00+01:00,Short,5775.0,5743.25,5808.35,2025-03-27 17:51:00+01:00,5743.25,TP,0 days 02:12:00,31.75,1587.5,29.5,4.75,False,False
2025-03-27 15:54:00+01:00,Short,5776.0,5743.25,5808.35,2025-03-27 17:51:00+01:00,5743.25,TP,0 days 01:57:00,32.75,1637.5,30.5,3.75,False,False
2025-03-27 16:01:00+01:00,Short,5778.5,5743.25,5808.35,2025-03-27 17:51:00+01:00,5743.25,TP,0 days 01:50:00,35.25,1762.5,33.0,1.25,False,False
2025-03-27 16:04:00+01:00,Short,5776.5,5743.25,5808.35,2025-03-27 17:51:00+01:00,5743.25,TP,0 days 01:47:00,33.25,1662.5,31.0,3.25,False,False
2025-03-27 16:09:00+01:00,Short,5773.25,5743.25,5808.35,2025-03-27 17:51:00+01:00,5743.25,TP,0 days 01:42:00,30.0,1500.0,27.75,6.5,False,False
2025-03-27 16:11:00+01:00,Short,5777.25,5743.25,5808.35,2025-03-27 17:51:00+01:00,5743.25,TP,0 days 01:40:00,34.0,1700.0,31.75,2.5,False,False
2025-03-28 15:37:00+01:00,Long,5652.75,5696.625,5599.675,2025-03-28 22:00:00+01:00,5602.5,close_at_end,0 days 06:23:00,-50.25,-2512.5,12.5,50.5,False,False
2025-03-28 15:52:00+01:00,Long,5657.5,5696.625,5599.675,2025-03-28 22:00:00+01:00,5602.5,close_at_end,0 days 06:08:00,-55.0,-2750.0,7.5,55.25,False,False
2025-03-28 15:57:00+01:00,Long,5652.25,5696.625,5599.675,2025-03-28 22:00:00+01:00,5602.5,close_at_end,0 days 06:03:00,-49.75,-2487.5,12.75,50.0,False,False
2025-03-28 16:06:00+01:00,Long,5650.5,5696.625,5599.675,2025-03-28 22:00:00+01:00,5602.5,close_at_end,0 days 05:54:00,-48.0,-2400.0,14.5,48.25,False,False
2025-03-28 16:11:00+01:00,Long,5656.5,5696.625,5599.675,2025-03-28 22:00:00+01:00,5602.5,close_at_end,0 days 05:49:00,-54.0,-2700.0,8.5,54.25,False,False
2025-03-28 16:15:00+01:00,Long,5656.5,5696.625,5599.675,2025-03-28 22:00:00+01:00,5602.5,close_at_end,0 days 05:45:00,-54.0,-2700.0,8.5,54.25,False,False
2025-03-28 16:19:00+01:00,Long,5653.25,5696.625,5599.675,2025-03-28 22:00:00+01:00,5602.5,close_at_end,0 days 05:41:00,-50.75,-2537.5,11.75,51.0,False,False
2025-04-01 16:07:00+02:00,Long,5621.0,5634.625,5603.475,2025-04-01 16:21:00+02:00,5603.475,SL,0 days 00:14:00,-17.524999999999636,-876.2499999999818,0.25,15.75,True,True
2025-04-01 16:16:00+02:00,Long,5605.75,5634.625,5603.475,2025-04-01 16:21:00+02:00,5603.475,SL,0 days 00:05:00,-2.274999999999636,-113.7499999999818,6.25,0.5,True,True
2025-04-01 16:21:00+02:00,Long,5602.5,5634.625,5603.475,2025-04-01 16:22:00+02:00,5603.475,SL,0 days 00:01:00,0.9750000000003638,48.75000000001819,0.0,0.0,True,True
2025-04-02 16:01:00+02:00,Short,5661.75,5618.875,5640.225,2025-04-02 16:02:00+02:00,5640.225,SL,0 days 00:01:00,21.52499999999964,1076.2499999999818,0.0,0.0,True,True
2025-04-02 16:23:00+02:00,Short,5661.75,5618.875,5640.225,2025-04-02 16:24:00+02:00,5640.225,SL,0 days 00:01:00,21.52499999999964,1076.2499999999818,0.0,0.0,True,True
2025-04-03 15:51:00+02:00,Short,5525.25,5507.75,5553.95,2025-04-03 15:57:00+02:00,5507.75,TP,0 days 00:06:00,17.5,875.0,13.75,6.75,False,True
2025-04-04 16:16:00+02:00,Long,5231.25,5292.25,5208.95,2025-04-04 16:36:00+02:00,5208.95,SL,0 days 00:20:00,-22.300000000000185,-1115.000000000009,18.0,21.25,False,True
2025-04-07 16:11:00+02:00,Short,5075.5,4982.5,5109.9,2025-04-07 16:12:00+02:00,5109.9,SL,0 days 00:01:00,-34.39999999999964,-1719.9999999999818,0.0,0.0,True,True
2025-04-07 16:23:00+02:00,Short,5106.0,4982.5,5109.9,2025-04-07 16:24:00+02:00,5109.9,SL,0 days 00:01:00,-3.899999999999636,-194.9999999999818,0.0,0.0,True,True
2025-04-08 15:59:00+02:00,Short,5284.25,5243.625,5333.575,2025-04-08 16:57:00+02:00,5243.625,TP,0 days 00:58:00,40.625,2031.25,39.25,21.0,False,True
2025-04-08 16:10:00+02:00,Short,5294.5,5243.625,5333.575,2025-04-08 16:57:00+02:00,5243.625,TP,0 days 00:47:00,50.875,2543.75,49.5,10.75,False,True
2025-04-08 16:29:00+02:00,Short,5301.5,5243.625,5333.575,2025-04-08 16:57:00+02:00,5243.625,TP,0 days 00:28:00,57.875,2893.75,56.5,1.25,False,True
2025-04-09 16:01:00+02:00,Short,5071.5,4963.375,5114.925,2025-04-09 19:20:00+02:00,5114.925,SL,0 days 03:19:00,-43.42500000000018,-2171.250000000009,91.5,36.75,False,False
2025-04-09 16:07:00+02:00,Short,5038.75,4963.375,5114.925,2025-04-09 19:20:00+02:00,5114.925,SL,0 days 03:13:00,-76.17500000000018,-3808.750000000009,58.75,69.5,False,False
2025-04-09 16:15:00+02:00,Short,5022.75,4963.375,5114.925,2025-04-09 19:20:00+02:00,5114.925,SL,0 days 03:05:00,-92.17500000000018,-4608.750000000009,42.75,85.5,False,False
2025-04-09 16:23:00+02:00,Short,5026.75,4963.375,5114.925,2025-04-09 19:20:00+02:00,5114.925,SL,0 days 02:57:00,-88.17500000000018,-4408.750000000009,46.75,81.5,False,False
2025-04-09 16:29:00+02:00,Short,5029.5,4963.375,5114.925,2025-04-09 19:20:00+02:00,5114.925,SL,0 days 02:51:00,-85.42500000000018,-4271.250000000009,49.5,78.75,False,False
2025-04-10 15:42:00+02:00,Long,5349.5,5394.25,5306.05,2025-04-10 17:21:00+02:00,5306.05,SL,0 days 01:39:00,-43.44999999999982,-2172.499999999991,37.75,43.0,False,False
2025-04-10 16:01:00+02:00,Long,5339.0,5394.25,5306.05,2025-04-10 17:21:00+02:00,5306.05,SL,0 days 01:20:00,-32.94999999999982,-1647.499999999991,34.75,32.5,False,False
2025-04-10 16:13:00+02:00,Long,5322.5,5394.25,5306.05,2025-04-10 17:21:00+02:00,5306.05,SL,0 days 01:08:00,-16.449999999999818,-822.4999999999909,51.25,16.0,False,False
2025-04-10 16:19:00+02:00,Long,5335.5,5394.25,5306.05,2025-04-10 17:21:00+02:00,5306.05,SL,0 days 01:02:00,-29.449999999999815,-1472.499999999991,38.25,29.0,False,False
2025-04-10 16:22:00+02:00,Long,5339.25,5394.25,5306.05,2025-04-10 17:21:00+02:00,5306.05,SL,0 days 00:59:00,-33.19999999999982,-1659.999999999991,34.5,32.75,False,False
